Date,Class,Boat_Size,Piece,Margin_s,Winners,Losers
2019-10-24,Pair,2,2019-10-24:1,34,"Carlson, Weiss","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:1,14,"Flagg, Landboe","Grady, Wallis"
2019-10-24,Pair,2,2019-10-24:1,9,"Grady, Wallis","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:1,23,"Flagg, Landboe","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:2,16,"Corrigan, Miklasevich","Carlson, Weiss"
2019-10-24,Pair,2,2019-10-24:2,19,"Corrigan, Miklasevich","Grady, Wallis"
2019-10-24,Pair,2,2019-10-24:2,29,"Corrigan, Miklasevich","Flagg, Landboe"
2019-10-24,Pair,2,2019-10-24:2,38,"Corrigan, Miklasevich","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:2,3,"Carlson, Weiss","Grady, Wallis"
2019-10-24,Pair,2,2019-10-24:2,13,"Carlson, Weiss","Flagg, Landboe"
2019-10-24,Pair,2,2019-10-24:2,22,"Carlson, Weiss","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:2,10,"Grady, Wallis","Flagg, Landboe"
2019-10-24,Pair,2,2019-10-24:2,19,"Grady, Wallis","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:2,9,"Flagg, Landboe","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:3,26,"Corrigan, Miklasevich","Carlson, Weiss"
2019-10-24,Pair,2,2019-10-24:3,34,"Corrigan, Miklasevich","Grady, Wallis"
2019-10-24,Pair,2,2019-10-24:3,52,"Corrigan, Miklasevich","Flagg, Landboe"
2019-10-24,Pair,2,2019-10-24:3,52,"Corrigan, Miklasevich","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:3,8,"Carlson, Weiss","Grady, Wallis"
2019-10-24,Pair,2,2019-10-24:3,26,"Carlson, Weiss","Flagg, Landboe"
2019-10-24,Pair,2,2019-10-24:3,26,"Carlson, Weiss","Aghai, Gaard"
2019-10-24,Pair,2,2019-10-24:3,18,"Grady, Wallis","Flagg, Landboe"
2019-10-24,Pair,2,2019-10-24:3,18,"Grady, Wallis","Aghai, Gaard"
2019-10-31,Pair,2,2019-10-31:1,16,"Hack, Karwoski","Mead, Peszek"
2019-10-31,Pair,2,2019-10-31:1,8,"Hack, Karwoski","Dethlefs, Harrity"
2019-10-31,Pair,2,2019-10-31:1,19,"Hack, Karwoski","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:1,7,"Hack, Karwoski","Carlson, Weiss"
2019-10-31,Pair,2,2019-10-31:1,19,"Hack, Karwoski","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:1,13,"Hack, Karwoski","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:1,23,"Hack, Karwoski","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:1,8,"Dethlefs, Harrity","Mead, Peszek"
2019-10-31,Pair,2,2019-10-31:1,3,"Mead, Peszek","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:1,9,"Carlson, Weiss","Mead, Peszek"
2019-10-31,Pair,2,2019-10-31:1,3,"Mead, Peszek","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:1,3,"Dean, Reed","Mead, Peszek"
2019-10-31,Pair,2,2019-10-31:1,7,"Mead, Peszek","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:1,11,"Dethlefs, Harrity","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:1,1,"Carlson, Weiss","Dethlefs, Harrity"
2019-10-31,Pair,2,2019-10-31:1,11,"Dethlefs, Harrity","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:1,5,"Dethlefs, Harrity","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:1,15,"Dethlefs, Harrity","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:1,12,"Carlson, Weiss","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:1,6,"Dean, Reed","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:1,4,"Davison, DiSanto","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:1,12,"Carlson, Weiss","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:1,6,"Carlson, Weiss","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:1,16,"Carlson, Weiss","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:1,6,"Dean, Reed","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:1,4,"Eble, Richards","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:1,10,"Dean, Reed","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:2,17,"Hack, Karwoski","Mead, Peszek"
2019-10-31,Pair,2,2019-10-31:2,19,"Hack, Karwoski","Dethlefs, Harrity"
2019-10-31,Pair,2,2019-10-31:2,22,"Hack, Karwoski","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:2,17,"Hack, Karwoski","Carlson, Weiss"
2019-10-31,Pair,2,2019-10-31:2,33,"Hack, Karwoski","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:2,39,"Hack, Karwoski","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:2,33,"Hack, Karwoski","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:2,2,"Mead, Peszek","Dethlefs, Harrity"
2019-10-31,Pair,2,2019-10-31:2,5,"Mead, Peszek","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:2,16,"Mead, Peszek","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:2,22,"Mead, Peszek","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:2,16,"Mead, Peszek","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:2,3,"Dethlefs, Harrity","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:2,2,"Carlson, Weiss","Dethlefs, Harrity"
2019-10-31,Pair,2,2019-10-31:2,14,"Dethlefs, Harrity","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:2,20,"Dethlefs, Harrity","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:2,14,"Dethlefs, Harrity","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:2,5,"Carlson, Weiss","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:2,11,"Davison, DiSanto","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:2,17,"Davison, DiSanto","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:2,11,"Davison, DiSanto","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:2,16,"Carlson, Weiss","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:2,22,"Carlson, Weiss","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:2,16,"Carlson, Weiss","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:2,6,"Eble, Richards","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:2,6,"C. Carlson, Wallis","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:3,9,"Hack, Karwoski","Mead, Peszek"
2019-10-31,Pair,2,2019-10-31:3,12,"Hack, Karwoski","Dethlefs, Harrity"
2019-10-31,Pair,2,2019-10-31:3,22,"Hack, Karwoski","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:3,7,"Hack, Karwoski","Carlson, Weiss"
2019-10-31,Pair,2,2019-10-31:3,20,"Hack, Karwoski","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:3,24,"Hack, Karwoski","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:3,24,"Hack, Karwoski","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:3,3,"Mead, Peszek","Dethlefs, Harrity"
2019-10-31,Pair,2,2019-10-31:3,13,"Mead, Peszek","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:3,2,"Carlson, Weiss","Mead, Peszek"
2019-10-31,Pair,2,2019-10-31:3,11,"Mead, Peszek","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:3,15,"Mead, Peszek","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:3,15,"Mead, Peszek","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:3,10,"Dethlefs, Harrity","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:3,5,"Carlson, Weiss","Dethlefs, Harrity"
2019-10-31,Pair,2,2019-10-31:3,8,"Dethlefs, Harrity","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:3,12,"Dethlefs, Harrity","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:3,12,"Dethlefs, Harrity","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:3,15,"Carlson, Weiss","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:3,2,"Eble, Richards","Davison, DiSanto"
2019-10-31,Pair,2,2019-10-31:3,2,"Davison, DiSanto","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:3,2,"Davison, DiSanto","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:3,13,"Carlson, Weiss","Eble, Richards"
2019-10-31,Pair,2,2019-10-31:3,17,"Carlson, Weiss","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:3,17,"Carlson, Weiss","C. Carlson, Wallis"
2019-10-31,Pair,2,2019-10-31:3,4,"Eble, Richards","Dean, Reed"
2019-10-31,Pair,2,2019-10-31:3,4,"Eble, Richards","C. Carlson, Wallis"
2019-11-07,Pair,2,2019-11-07:1,9,"Dethlefs, Peszek","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:1,7,"DiSanto, Harrity","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:1,12,"Corrigan, Miklasevich","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:1,2,"Reed, Weiss","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:1,19,"Davison, Hack","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:1,22,"Davison, Hack","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:1,24,"Davison, Hack","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:1,18,"Davison, Hack","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:1,2,"Dethlefs, Peszek","DiSanto, Harrity"
2019-11-07,Pair,2,2019-11-07:1,3,"Corrigan, Miklasevich","Dethlefs, Peszek"
2019-11-07,Pair,2,2019-11-07:1,7,"Dethlefs, Peszek","Reed, Weiss"
2019-11-07,Pair,2,2019-11-07:1,28,"Dethlefs, Peszek","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:1,31,"Dethlefs, Peszek","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:1,33,"Dethlefs, Peszek","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:1,27,"Dethlefs, Peszek","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:1,5,"Corrigan, Miklasevich","DiSanto, Harrity"
2019-11-07,Pair,2,2019-11-07:1,5,"DiSanto, Harrity","Reed, Weiss"
2019-11-07,Pair,2,2019-11-07:1,26,"DiSanto, Harrity","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:1,29,"DiSanto, Harrity","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:1,31,"DiSanto, Harrity","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:1,25,"DiSanto, Harrity","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:1,10,"Corrigan, Miklasevich","Reed, Weiss"
2019-11-07,Pair,2,2019-11-07:1,31,"Corrigan, Miklasevich","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:1,34,"Corrigan, Miklasevich","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:1,36,"Corrigan, Miklasevich","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:1,30,"Corrigan, Miklasevich","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:1,21,"Reed, Weiss","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:1,24,"Reed, Weiss","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:1,26,"Reed, Weiss","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:1,20,"Reed, Weiss","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:1,3,"Richards, Wallis","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:1,5,"Richards, Wallis","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:1,1,"Gaard, Grady","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:1,2,"Carlson, Dean","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:1,4,"Gaard, Grady","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:1,6,"Gaard, Grady","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:2,6,"Dethlefs, Peszek","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:2,5,"DiSanto, Harrity","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:2,3,"Davison, Hack","Corrigan, Miklasevich"
2019-11-07,Pair,2,2019-11-07:2,20,"Davison, Hack","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:2,29,"Davison, Hack","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:2,38,"Davison, Hack","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:2,16,"Davison, Hack","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:2,1,"Dethlefs, Peszek","DiSanto, Harrity"
2019-11-07,Pair,2,2019-11-07:2,9,"Dethlefs, Peszek","Corrigan, Miklasevich"
2019-11-07,Pair,2,2019-11-07:2,6,"Dethlefs, Peszek","Reed, Weiss"
2019-11-07,Pair,2,2019-11-07:2,26,"Dethlefs, Peszek","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:2,35,"Dethlefs, Peszek","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:2,44,"Dethlefs, Peszek","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:2,22,"Dethlefs, Peszek","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:2,8,"DiSanto, Harrity","Corrigan, Miklasevich"
2019-11-07,Pair,2,2019-11-07:2,5,"DiSanto, Harrity","Reed, Weiss"
2019-11-07,Pair,2,2019-11-07:2,25,"DiSanto, Harrity","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:2,34,"DiSanto, Harrity","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:2,43,"DiSanto, Harrity","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:2,21,"DiSanto, Harrity","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:2,3,"Reed, Weiss","Corrigan, Miklasevich"
2019-11-07,Pair,2,2019-11-07:2,17,"Corrigan, Miklasevich","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:2,26,"Corrigan, Miklasevich","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:2,35,"Corrigan, Miklasevich","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:2,13,"Corrigan, Miklasevich","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:2,20,"Reed, Weiss","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:2,29,"Reed, Weiss","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:2,38,"Reed, Weiss","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:2,16,"Reed, Weiss","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:2,9,"Richards, Wallis","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:2,18,"Richards, Wallis","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:2,4,"Gaard, Grady","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:2,9,"Carlson, Dean","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:2,13,"Gaard, Grady","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:2,22,"Gaard, Grady","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:3,12,"Dethlefs, Peszek","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:3,5,"DiSanto, Harrity","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:3,12,"Corrigan, Miklasevich","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:3,9,"Reed, Weiss","Davison, Hack"
2019-11-07,Pair,2,2019-11-07:3,4,"Davison, Hack","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:3,21,"Davison, Hack","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:3,33,"Davison, Hack","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:3,15,"Davison, Hack","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:3,7,"Dethlefs, Peszek","DiSanto, Harrity"
2019-11-07,Pair,2,2019-11-07:3,3,"Dethlefs, Peszek","Reed, Weiss"
2019-11-07,Pair,2,2019-11-07:3,16,"Dethlefs, Peszek","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:3,33,"Dethlefs, Peszek","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:3,45,"Dethlefs, Peszek","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:3,27,"Dethlefs, Peszek","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:3,7,"Corrigan, Miklasevich","DiSanto, Harrity"
2019-11-07,Pair,2,2019-11-07:3,4,"Reed, Weiss","DiSanto, Harrity"
2019-11-07,Pair,2,2019-11-07:3,9,"DiSanto, Harrity","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:3,26,"DiSanto, Harrity","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:3,38,"DiSanto, Harrity","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:3,20,"DiSanto, Harrity","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:3,3,"Corrigan, Miklasevich","Reed, Weiss"
2019-11-07,Pair,2,2019-11-07:3,16,"Corrigan, Miklasevich","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:3,33,"Corrigan, Miklasevich","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:3,45,"Corrigan, Miklasevich","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:3,27,"Corrigan, Miklasevich","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:3,13,"Reed, Weiss","Richards, Wallis"
2019-11-07,Pair,2,2019-11-07:3,30,"Reed, Weiss","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:3,42,"Reed, Weiss","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:3,24,"Reed, Weiss","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:3,17,"Richards, Wallis","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:3,29,"Richards, Wallis","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:3,11,"Richards, Wallis","Gaard, Grady"
2019-11-07,Pair,2,2019-11-07:3,12,"Carlson, Dean","C. Carlson, Eble"
2019-11-07,Pair,2,2019-11-07:3,6,"Gaard, Grady","Carlson, Dean"
2019-11-07,Pair,2,2019-11-07:3,18,"Gaard, Grady","C. Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:1,3,"Hack, Harrity","Davison, Dethlefs"
2019-11-14,Pair,2,2019-11-14:1,12,"Karwoski, Mead","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:1,9,"Hack, Harrity","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:1,1,"Hack, Harrity","Richards, Weiss"
2019-11-14,Pair,2,2019-11-14:1,18,"Hack, Harrity","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,2,"Hack, Harrity","Reed, Wallis"
2019-11-14,Pair,2,2019-11-14:1,11,"Hack, Harrity","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:1,6,"Hack, Harrity","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:1,3,"DiSanto, Peszek","Davison, Dethlefs"
2019-11-14,Pair,2,2019-11-14:1,15,"Karwoski, Mead","Davison, Dethlefs"
2019-11-14,Pair,2,2019-11-14:1,6,"Davison, Dethlefs","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:1,2,"Richards, Weiss","Davison, Dethlefs"
2019-11-14,Pair,2,2019-11-14:1,15,"Davison, Dethlefs","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,1,"Reed, Wallis","Davison, Dethlefs"
2019-11-14,Pair,2,2019-11-14:1,8,"Davison, Dethlefs","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:1,3,"Davison, Dethlefs","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:1,12,"Karwoski, Mead","DiSanto, Peszek"
2019-11-14,Pair,2,2019-11-14:1,9,"DiSanto, Peszek","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:1,1,"DiSanto, Peszek","Richards, Weiss"
2019-11-14,Pair,2,2019-11-14:1,18,"DiSanto, Peszek","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,2,"DiSanto, Peszek","Reed, Wallis"
2019-11-14,Pair,2,2019-11-14:1,11,"DiSanto, Peszek","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:1,6,"DiSanto, Peszek","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:1,21,"Karwoski, Mead","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:1,13,"Karwoski, Mead","Richards, Weiss"
2019-11-14,Pair,2,2019-11-14:1,30,"Karwoski, Mead","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,14,"Karwoski, Mead","Reed, Wallis"
2019-11-14,Pair,2,2019-11-14:1,23,"Karwoski, Mead","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:1,18,"Karwoski, Mead","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:1,8,"Richards, Weiss","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:1,9,"Carlson, Eble","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,7,"Reed, Wallis","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:1,2,"Carlson, Eble","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:1,3,"Corrigan, Grady","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:1,17,"Richards, Weiss","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,1,"Richards, Weiss","Reed, Wallis"
2019-11-14,Pair,2,2019-11-14:1,10,"Richards, Weiss","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:1,5,"Richards, Weiss","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:1,16,"Reed, Wallis","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,7,"Gaard, Miklasevich","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,12,"Corrigan, Grady","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:1,9,"Reed, Wallis","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:1,4,"Reed, Wallis","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:1,5,"Corrigan, Grady","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:2,1,"Davison, Dethlefs","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:2,1,"DiSanto, Peszek","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:2,16,"Karwoski, Mead","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:2,8,"Hack, Harrity","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:2,5,"Richards, Weiss","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:2,14,"Hack, Harrity","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,3,"Reed, Wallis","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:2,9,"Hack, Harrity","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:2,1,"Corrigan, Grady","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:2,15,"Karwoski, Mead","Davison, Dethlefs"
2019-11-14,Pair,2,2019-11-14:2,9,"Davison, Dethlefs","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:2,4,"Richards, Weiss","Davison, Dethlefs"
2019-11-14,Pair,2,2019-11-14:2,15,"Davison, Dethlefs","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,2,"Reed, Wallis","Davison, Dethlefs"
2019-11-14,Pair,2,2019-11-14:2,10,"Davison, Dethlefs","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:2,15,"Karwoski, Mead","DiSanto, Peszek"
2019-11-14,Pair,2,2019-11-14:2,9,"DiSanto, Peszek","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:2,4,"Richards, Weiss","DiSanto, Peszek"
2019-11-14,Pair,2,2019-11-14:2,15,"DiSanto, Peszek","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,2,"Reed, Wallis","DiSanto, Peszek"
2019-11-14,Pair,2,2019-11-14:2,10,"DiSanto, Peszek","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:2,24,"Karwoski, Mead","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:2,11,"Karwoski, Mead","Richards, Weiss"
2019-11-14,Pair,2,2019-11-14:2,30,"Karwoski, Mead","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,13,"Karwoski, Mead","Reed, Wallis"
2019-11-14,Pair,2,2019-11-14:2,25,"Karwoski, Mead","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:2,15,"Karwoski, Mead","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:2,13,"Richards, Weiss","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:2,6,"Carlson, Eble","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,11,"Reed, Wallis","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:2,1,"Carlson, Eble","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:2,9,"Corrigan, Grady","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:2,19,"Richards, Weiss","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,2,"Richards, Weiss","Reed, Wallis"
2019-11-14,Pair,2,2019-11-14:2,14,"Richards, Weiss","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:2,4,"Richards, Weiss","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:2,17,"Reed, Wallis","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,5,"Gaard, Miklasevich","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,15,"Corrigan, Grady","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:2,12,"Reed, Wallis","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:2,2,"Reed, Wallis","Corrigan, Grady"
2019-11-14,Pair,2,2019-11-14:2,10,"Corrigan, Grady","Gaard, Miklasevich"
2019-11-14,Pair,2,2019-11-14:3,3,"Davison, Dethlefs","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:3,1,"DiSanto, Peszek","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:3,12,"Karwoski, Mead","Hack, Harrity"
2019-11-14,Pair,2,2019-11-14:3,13,"Hack, Harrity","Carlson, Eble"
2019-11-14,Pair,2,2019-11-14:3,1,"Hack, Harrity","Richards, Weiss"
2019-11-14,Pair,2,2019-11-14:3,39,"Hack, Harrity","C. Carlson, Dean"
2019-11-14,Pair,2,2019-11-14:3,1,"Hack, Harrity","Reed, Wallis"
2019-11-14,Pair,2,2019-11-14:3,18,"Hack, Harrity","Gaard, Miklasevich"
